,day,contest_id,contestant_id,performance,true_ability,true_relative_ability,market_relative_ability,won,true_dividend,market_dividend
41,0,3,32,7.086928492864551,1.4473533825062548,1.3986702096486403,1.6343186798566969,False,31.866211336816626,34.811977456999756
42,0,3,278,2.8149126925541577,-1.3948836080747558,-1.4435667809323702,-1.3318283473711359,False,5.8499438858667006,5.867692709670525
43,0,3,188,0.813692127545159,1.2258693024566956,1.177186129599081,1.2723547637169725,False,27.396150837965042,27.172859103781892
44,0,4,658,1.0277500672305544,0.23790167422321182,0.390225894298434,0.30684200704591735,False,19.24318551216527,21.487915192902584
45,0,4,85,-5.448567599342325,0.6248126428174702,0.7771368628926923,0.13469063829854622,False,24.776127151337008,19.221303701774325
46,0,4,145,-4.063509427450838,-0.2865000383474536,-0.13417581827223138,-1.0344704264692353,False,13.875973178607959,9.506884600750835
47,0,4,489,-1.4109885217256934,0.7769983808655698,0.929322600940792,1.3527422633959636,False,27.442904950175127,44.11467529641784
48,0,4,38,-2.2724578342722177,0.7155123321516612,0.8678365522268834,0.1765585487099327,False,26.326212058331972,19.746040061224615
49,0,4,301,-7.458713816258506,-1.5245570812107871,-1.372232861135565,-1.1848986291138397,True,6.871070139018924,8.738642769165422
50,0,4,391,-4.845608274563389,-1.8757373263036268,-1.7234131062284046,-1.8195081791103889,False,5.722435196051971,6.211074508754448
51,0,4,142,-6.595195276223596,0.667035544917763,0.8193597649929851,0.18215448352125163,False,25.486286973636957,19.81835320485156
52,0,4,75,1.261466892208918,1.6428371053895348,1.795161325464757,2.4018409764591784,False,50.68819574842223,98.44320149959822
53,0,4,237,-0.346236307036212,-0.7916889972405327,-0.6393647771653105,-0.0974723004275505,False,10.299078598481799,16.602348813445776
54,0,4,535,-2.3291169045406295,-1.202747519813417,-1.0504232997381948,-1.7215411946046681,False,8.175070835593004,6.5372215305398225
55,0,4,426,1.3116051464492633,-0.36297811233300753,-0.21065389225778533,-0.10988915597229,False,13.252565093459804,16.472393311461257
56,0,4,889,-1.2917780523147306,-0.6011034660942748,-0.4487792460190526,-1.1596441597393672,False,11.503072939521992,8.861231782677649
57,1,5,386,3.10843988934144,0.5180393735438552,0.5266599994875413,1.2947766041547775,False,19.71625607848458,35.29048982492468
58,1,5,715,-4.385635628511102,0.8209113099925661,0.8295319359362522,1.0031734605514637,True,24.038607875084047,28.836008088683805
59,1,5,895,-0.9059053934373325,0.47055033029880944,0.47917095624249556,-0.13280697574002914,False,19.124573889006946,13.874669592523679
60,1,5,603,7.537426851304012,0.3732114328118722,0.3818320587555583,0.0045563642596540554,False,17.97391960159313,15.092494971635235
61,1,5,374,2.2165745716757432,0.0996471034490845,0.10826772939277063,0.23629043213339146,False,15.149073589398197,17.429271471683613
62,1,5,526,-1.0569833827576431,0.3250291063621893,0.3336497323058754,0.5628225877714045,False,17.43198339815445,21.487053334441566
63,1,5,468,0.043080497911581084,-1.434473285655983,-1.425852659712297,-1.7986206896247294,False,6.331407212605106,5.504129278903223
64,1,5,884,1.295029665427541,-0.8671607129542879,-0.8585400870106018,-0.9182252161405113,False,8.596838846030357,8.789223984718067
65,1,5,315,0.9956624637571623,0.5696405627448017,0.5782611886884877,0.5247041963970721,False,20.385350361363447,20.962491107891697
66,1,5,644,2.312653648934846,0.7504762131754602,0.7590968391191463,1.6710699433073497,False,22.94117490486622,46.19991832050265
67,1,5,766,-2.197347923243373,0.12639496333923703,0.13501558928292315,-0.2076704629108401,False,15.39760621989126,13.26459460603936
68,1,5,531,-0.4962844254222889,-1.2633085467490608,-1.2546879208053747,-1.0632607037664852,False,6.929577332300377,8.11098172139062
69,1,5,836,-1.524906725673183,-0.6010259876264634,-0.5924053616827774,-1.1762542503427265,False,9.99124098758576,7.626692669692607
70,1,6,810,0.8819515729352643,-0.49795467618264094,-0.8315797047629618,-0.8477898077325755,False,7.338795181966351,7.172831827173857
71,1,6,782,4.329899255077869,0.14703869066204023,-0.18658633791828072,0.17522245716854257,False,10.505657894321851,12.767456429130409
72,1,6,311,-1.1917708777909897,-0.28568545056634187,-0.6193104791466628,-0.13891001144237447,False,8.236270983139345,10.623773697719848
73,1,6,510,3.552973430283826,1.0420938366911012,0.7084688081107803,-0.11137082211573524,False,18.031426505452746,10.79565999786161
74,1,6,360,-5.577095226503762,1.0242328478497478,0.6906078192694268,1.1955530103187355,False,17.82883581714201,24.22742496983393
75,1,6,776,1.1284146999545095,1.120612173189627,0.7869871446093061,1.2179906338239055,False,18.9519254927812,24.585382786250065
76,1,6,756,-6.043213881262241,-0.6719446922774288,-1.0055697208577499,-0.4110419419644684,True,6.691140533591409,9.106352030096286
77,1,6,92,-5.901189628635583,-0.2464572400173333,-0.5800822685976542,-1.4973736721443682,False,8.416064830293358,5.133471094468676
78,1,6,451,-0.08994444935916523,1.0840883716635614,0.7504633430832405,1.4907182913896817,False,18.512324101609934,29.536362262349428
79,1,6,974,-1.4918571583131113,0.08875804800846146,-0.2448669805718595,-0.7385700927255383,False,10.15848824877141,7.605833187655307
80,1,6,989,-2.952192078181575,0.8650934053627363,0.5314683767824153,1.11635282651415,False,16.135193225532742,22.991956845339878
81,1,7,173,-1.3678538652552081,0.5463567933708711,0.9155804446916278,0.18995880287260258,False,23.679401865340832,13.802858860756766
82,1,7,407,-5.146227639844323,-0.027756807182222357,0.3414668441385344,0.6104101161404538,False,16.37382215076472,17.90409883242749
83,1,7,479,-0.24644774798732927,-0.3935378411023463,-0.024314189781589557,-0.11935425111139138,False,13.094308179264054,11.480399940616142
84,1,7,917,1.1667649346386169,1.6243559197287396,1.9935795710494963,2.6515611687978247,False,50.34630377228979,75.26122669899084
85,1,7,88,-6.431723868232724,-0.5873098253746245,-0.21808617405386777,0.10615703066996995,False,11.672537072887016,13.123950367038542
86,1,7,20,-0.728666523671009,0.1957342943402238,0.5649579456609806,0.09265857100860908,False,18.851977963977014,13.017975515218655
87,1,7,718,-3.430545541604981,-0.8477483647074908,-0.4785247133867341,-0.7042736552457187,False,10.037688606851352,8.237801914259723
88,1,7,126,-0.2940175467347499,-0.3383482702759178,0.030875381044838945,-0.4339540694969839,False,13.535589354650838,9.577178522413533
89,1,7,236,0.08350887029656695,-0.5547780824246318,-0.18555443110387504,1.0175728240635118,False,11.898561594408598,23.29017549873408
90,1,7,800,-3.931378750896928,-1.1246528603805268,-0.7554292090597701,-0.17754907821675436,False,8.588118957249257,11.096690232151785
91,1,7,86,-0.54177757876357,-0.9641875048837906,-0.5949638535630338,-0.06680411031003175,False,9.397049150051481,11.83911854667597
92,1,7,845,-7.071165299706589,-1.9588112669573647,-1.589587615636608,-1.3921307654183264,True,5.51820927965125,5.71976933852228
93,1,8,102,1.782982523370047,-0.5235675565672524,-0.07110451431193077,-0.1483891989562147,False,9.030402961499455,11.234150974359407
94,1,8,118,-2.048787278931589,-0.27070486359369317,0.18175817866162847,-0.5945222598986873,True,10.414167117959686,8.734479999512082
95,1,8,17,-2.027977588677646,-0.8030279338625514,-0.3505648916072298,-0.4746665546997447,False,7.747890035673639,9.333741724525636
96,1,8,223,6.636263528953412,0.4522371901535803,0.904700232408902,0.7820589890090703,False,15.994468733673568,19.764016934331426
97,1,8,858,1.168999432312765,-0.0986260987902272,0.3538369434650944,-0.12316822995934695,False,11.49828647630556,11.400451487085247
98,1,8,698,0.8259600644064742,-0.28278648991927563,0.169676552336046,-0.4815993794926719,False,10.341753997323085,9.298139303266794
99,1,8,465,4.715675032469498,-0.14225086934572426,0.31021217290959735,-0.05554659186402028,False,11.21335521990819,11.856647832620816
100,1,8,255,7.651744686092307,-0.6565033949104813,-0.20404035265515963,-0.3256043855485611,False,8.392969320781077,10.150754960267683
101,1,8,750,-1.432930424292452,-1.74693736346227,-1.2944743212069483,-2.2169316704677446,False,4.771845011894836,3.8378998252479413
102,2,9,105,-0.9686802118793553,0.9437799227155917,1.2766701912454437,1.7339933413164441,False,20.057520304264607,28.415794676600974
103,2,9,617,1.348959604779015,1.7077849734999793,2.040675242029831,2.7581454427840946,False,33.15639680341605,58.21460443911853
104,2,9,817,-4.106242613006129,-0.252018404991526,0.08087186353832587,-1.450221815325093,True,9.836575917995294,4.648345792204778
105,2,9,800,2.534375141367521,-0.9015468638703805,-0.5686565953405287,0.21919013113794827,False,6.919883490049651,11.155067885869615
106,2,9,150,0.5468370636909602,-2.504597913978099,-2.171707645448247,-2.322879309972552,False,3.1971010824005917,3.114531837486905
107,2,9,110,-3.3343981875748687,-0.6796396469897541,-0.3467493784599022,-0.025504401229830664,False,7.782089890864905,9.717105535650072
108,2,9,681,0.11845963026704698,-0.6537359140034916,-0.32084564547363975,-0.5470551272168036,False,7.891699380479251,7.324077118783688
109,2,9,750,2.508803561299554,-0.323148300621135,0.009741967908716898,0.3678413793962414,False,9.454735316793544,12.149968711686366
110,2,10,632,-1.7477522083640595,0.9019528573724566,0.9155049954400131,0.7429281079995232,False,27.640699034386525,25.724508171178535
111,2,10,694,3.5291126751722937,-1.1644632630456848,-1.1509111249781283,-1.5432249143264405,False,7.839069244792723,6.590232004743117
112,2,10,907,4.733994860046586,0.0176440161905434,0.03119615425809989,0.4878350014803928,False,15.582123197417443,21.735809361639802
113,2,10,593,-3.1320545352954006,0.14799297191539493,0.1615451099829514,-0.0071505203321111654,True,16.898944899612303,15.86529203075591
114,2,10,828,5.6382951590760655,0.3437333124324935,0.35728545050005,0.04309860886587091,False,19.129443844875887,16.363838953304732
115,2,10,893,2.645059052929078,1.8309525087221166,1.844504646789673,1.4467843092384185,False,53.51272916751815,41.95583186398147
116,2,10,120,-0.32172444291836744,2.2105270566895734,2.2240791947571297,1.84761652774308,False,71.40400805118256,56.327619549822536
117,2,10,526,-1.8895412144622452,-0.44548246409767056,-0.43193032603011405,-0.19904780702420183,False,11.782583797854354,14.104321757829373
118,2,10,700,0.4456605413229193,-0.5531211350344957,-0.5395689969669392,-0.34395771742124914,False,11.062706381707946,12.920154918091647
119,2,10,419,1.4284276111869922,-1.7395585111500003,-1.7260063730824438,-2.1468132582614383,False,5.784441921260228,4.846202330042812
120,2,10,436,0.22530998189961515,-0.7325455271695702,-0.7189933891020137,-0.5936038586864428,False,9.976688879627579,11.153040939639475
121,2,10,556,-2.0943254761623096,-0.06828907695738418,-0.05473693888982768,0.03165653585582599,False,14.778450313086104,16.248442429938006
122,2,10,25,2.0244517920692306,-0.9255205407460071,-0.9119684026784506,-0.6316139931934992,False,8.946375377388419,10.906967040084604
123,2,11,635,-1.30154203868574,0.25000225825045286,-0.3380520071115948,-0.6061158267162285,False,10.633953454857776,8.756687513144763
124,2,11,957,-5.277694312503951,-0.30762195161517575,-0.8956762169772234,-1.0428209431884137,True,7.778567889225499,6.903856271520486
125,2,11,141,0.49302384907187413,0.803586841281849,0.21553257591980135,0.3975691042737336,False,14.788387877864476,15.7945839768648
126,2,11,725,-2.518188335197853,1.1761964478103704,0.5881421824483227,0.8414501553899498,False,18.66943008538116,20.921006635011278
127,2,11,155,3.445628202163559,2.683268706286033,2.0952144409239857,1.8712312526154222,False,52.81692869334478,42.341954162410374
128,2,11,259,-1.4490767642818405,0.4695889351689646,-0.11846533019308303,0.10968984735512052,False,12.092767555677884,13.249054761559398
129,2,11,74,-1.0109098419946656,0.6087350885607798,0.020680823198732212,0.745037613016645,False,13.138508910680223,19.658313281158218
130,2,11,630,-2.5924991774144734,1.1303200697984856,0.542265804436438,0.6188105180995112,False,18.12826336469952,18.139826754376006
131,2,11,851,1.696499949111864,0.1064201735680054,-0.48163409179404226,-0.462840007353973,False,9.794298242121808,9.487496654280127
132,2,11,909,-1.8454818257110976,0.13374999872686688,-0.45430426663518075,0.061762170058655586,False,9.946797729692557,12.871037932716831
133,2,11,366,-0.5186876100728983,-0.3688353975953434,-0.9568896629573911,-1.2042268230665547,False,7.522559837198553,6.342693236669112
134,2,11,165,0.6153995809562911,0.3712400141032822,-0.2168142512587654,-0.06709194066749993,False,11.41267707300861,11.92338013070482
135,2,12,127,0.24334162827347683,-1.1730245541801816,-1.3374637129997093,-1.4991306479951356,False,7.209826948366991,6.675267119238798
136,2,12,599,4.23358959571343,-0.38118832363423477,-0.5456274824537626,-0.2788415915303704,False,11.26507907095959,13.339429988813738
137,2,12,203,3.5795350856995407,-0.13333316968002085,-0.29777232849954866,0.653956900516842,False,13.062927416781461,24.155811826704966
138,2,12,571,5.650633353423686,0.59272394979832,0.4282847909787922,-0.43866552173866985,False,20.60502030751851,12.11744598773245
139,2,12,826,4.854756731583055,-0.161063194110044,-0.3255023529295718,-0.4949088376739495,False,12.842998737639869,11.72280532820337
140,2,12,767,1.1045035935018346,0.5206718855587378,0.35623272673920997,0.564881527630619,False,19.66049656058578,22.766345585315364
141,2,12,547,0.6390729634822537,-0.04000162554967897,-0.20444078436920676,0.1308869835624233,False,13.824058884423284,17.18979302895101
142,2,12,758,3.583964610218527,0.05586080257537399,-0.10857835624415382,-0.9332009396564099,False,14.660366438550133,9.0971763958143
143,2,12,928,8.691432040627973,0.5376007264921612,0.37316156767263337,0.3946624619734002,False,19.879150458930727,20.3656705657136
144,2,12,811,2.010469911803318,0.34257937726953996,0.17814021845001216,-0.09869388774853721,False,17.53985160591362,14.896588185767342
145,2,12,521,5.0513644141413785,0.9519702209675996,0.7875310621480718,1.0841501751035014,False,26.171091135462497,32.42526592029415
146,2,12,601,-0.8385025131400419,-0.11651718239447194,-0.28095634121399976,-0.05984873450347705,True,13.19381194481765,15.253482411688676
147,2,12,220,1.784581106973992,0.2852558080380887,0.12081664921856089,0.36307065856859877,False,16.914436429010482,19.945563204451997
148,2,12,394,-0.2553449230078797,0.4227760367712725,0.2583368779517447,1.044809994095897,False,18.45879747427271,31.539898826425134
149,2,12,32,2.5832777653034844,0.7622766243704554,0.5978374655509275,0.0990038991088788,False,23.04662794523302,16.852713998348186
150,3,13,142,4.492888222916265,-0.09214765419830606,0.4656014224290145,0.44565841016418106,False,17.217647364762083,15.605028408287197
151,3,13,92,-1.6085525761693464,0.33068212358489313,0.8884312002122137,0.9294869280750412,False,22.558699274759686,21.159414220751067
152,3,13,184,-0.6719001020934171,0.7797054952892479,1.3374545719165685,1.775558133066446,False,30.439210036204134,37.42060735294841
153,3,13,240,4.704963268800076,-0.7520664470030316,-0.19431737037571106,-0.6983298561339939,False,11.564051711783513,8.056848732751577
154,3,13,168,-2.3673792232329194,-0.714754840639987,-0.15700576401266642,0.720002091595695,False,11.815644768180366,18.51312221742762
155,3,13,158,6.196735184631266,-2.5442258284734005,-1.98647675184608,-2.271372564069052,False,4.466159729759405,3.6637567041201358
156,3,13,54,-4.236343337469264,-2.3945520691351017,-1.8368029925077811,-1.1826338056662977,True,4.802316174351428,6.231462540034521
157,3,13,948,-1.1515176135380005,-0.5998798649011267,-0.04213078827380612,0.14973772544122252,False,12.642343275814628,13.050369393191335
158,3,13,786,-0.15733287442797358,-0.6347390048745281,-0.07698992824720752,0.10342465608089915,False,12.385685447204228,12.700590978559216
159,3,13,501,0.11503747229982722,0.9263074400916035,1.484056516718924,1.7018098278460818,False,33.67775645093408,35.54892930430854
160,3,13,703,2.530475269547965,-0.439569192640788,0.11817988398653256,0.377673608007044,False,13.914708220781021,14.97143124477001
161,3,14,961,0.5022283738173705,-0.21418810847244008,-0.0773908547041765,-1.1423023534634047,False,12.716027298018926,7.530185257248455
162,3,14,791,0.5150474355580072,0.021065399472267543,0.15786265324053111,-0.12639144192828605,False,14.655878580161746,13.43851981096658
163,3,14,519,3.931229710159272,-0.7209637218340244,-0.5841664680657608,-1.5978683320448754,False,9.474812135365351,5.9250564591107375
164,3,14,230,5.52848803213986,-1.3271880986448399,-1.1903908448765763,-1.1984729415477473,False,6.800336252525247,7.307922957407115
165,3,14,638,2.8743816686511034,1.263881177505088,1.4006784312733516,1.5973613454862616,False,33.011703384275364,41.84955430920476
166,3,14,364,5.151582221698257,0.7575414989054129,0.8943387526736765,0.8958781414719041,False,23.415673288094414,25.72243309573752
167,3,14,511,-0.4200421645948129,1.5592607831244558,1.6960580368927194,1.5860724405541786,False,40.66903448769952,41.502780789342125
168,3,14,707,5.91197339606576,-0.094217671151876,0.04257958261638757,0.5098676480705447,False,13.664137528595134,19.96632072431407
169,3,14,972,-2.18059372770227,-0.9042953782391708,-0.7674981244709073,0.10477976488461405,True,8.549984436127163,15.47299125271112
170,3,14,12,-0.5449506465061718,-0.553625544813315,-0.4168282910450515,-0.9912281161540251,False,10.423336062315665,8.176951786529143
171,3,14,480,2.332830392793796,-1.1995335623851433,-1.0627363086168797,-0.6067850420198331,False,7.278114960199007,10.141367812702022
172,3,14,229,-2.059402691974106,-0.22930381868557748,-0.0925065649173139,0.10659644549790176,False,12.603915123708093,15.489936862603493
173,3,15,43,4.85150911278617,-0.9854164062694516,-0.7246599168149024,-1.2604071617830397,False,7.875691313935824,5.944364257897778
174,3,15,520,6.061921737167655,0.5403521157021568,0.801108605156706,0.11985720054856908,False,19.412344630500392,12.755830843875
175,3,15,356,3.4217759736906412,0.1700578266477048,0.43081431610225396,0.8383408181912937,False,15.381689018906647,19.877855068077384
176,3,15,589,3.3735189807521615,1.4052214924822695,1.6659779819368186,1.3248280107433734,False,34.616346877689494,27.372249561542553
177,3,15,643,-0.7021429867785978,-0.1254181038928264,0.13533838556172276,0.31800346871331336,False,12.859636151442324,14.368936672953398
178,3,15,390,0.8164354067477837,-0.7496176793236536,-0.4888611898691045,-0.35425582913175757,False,8.970201377278489,9.688078124653305
179,3,15,668,4.328261055602987,0.22146450309100152,0.4822209925455507,1.500188035850441,False,15.879138256072014,30.850709354808103
180,3,15,882,4.68177742650288,-1.0296830921372804,-0.7689266026827313,0.029051088388505897,False,7.688340368599762,12.087631083287679
181,3,15,822,2.83651663083769,-0.7708767115956248,-0.5101202221410757,-0.17995744101774758,False,8.864539675935491,10.702738339040032
182,3,15,765,1.5387867352817415,-1.255061881128975,-0.994305391674426,-1.593760343118832,False,6.815615753218543,5.025381529330025
183,3,15,452,-1.23052614194508,-0.28934344757536173,-0.028586958120812578,-0.03794266874959551,True,11.671711916310567,11.621102797799752
184,3,16,36,4.29352207095414,-0.0655305073568664,-0.2999081919123549,0.4829151435373879,False,11.927544172862529,18.683937560832522
185,3,16,841,-3.4487378793403565,-1.0156182751383116,-1.2499959596938002,-1.332411536449381,False,7.006178206384686,6.550109598021328
186,3,16,272,4.433300189488817,2.751906625644005,2.5175289410885164,3.0206966218216613,False,81.74378475731112,117.11515001571716
187,3,16,204,4.730853690823478,1.1360060481462149,0.9016283635907264,0.6378359203900127,False,25.342910260470447,20.626213701795763
188,3,16,623,-1.5443683464812994,-0.12827438794263143,-0.3626520724981199,-0.5513258300219985,False,11.49283168389084,10.032473013490469
189,3,16,770,1.3253936897157659,0.20562104278977375,-0.02875664176571474,-0.819845590330778,False,14.019107507828819,8.630822190490138
190,3,16,310,-4.813525943433159,0.29716561748217757,0.06278793292668908,0.9637345742015005,False,14.821491382549427,25.53866371155994
191,3,16,289,-1.770292722824568,1.8002372825379436,1.565859597982455,1.6961703882801016,False,40.07243343506767,42.4158094029382
192,3,16,693,-3.78161394694201,-1.578727299809307,-1.8131049843647955,-2.0302902762567734,False,5.240299134436491,4.6065953249696605
193,3,16,578,2.9838479749239477,0.42448450492233925,0.19010682036685075,0.8137616000321913,False,16.03337360180843,23.131654352192797
194,3,16,991,1.1734825188776,-0.27878543146689466,-0.5131631160223832,-0.7229422862778869,False,10.533976885924462,9.108177717988394
195,3,16,840,-5.327705739468371,-0.7359530051425812,-0.9703306896980697,-0.34107831461077953,True,8.14817743334145,11.322431105849507
196,3,17,932,-3.4872929599502696,-1.1143220328001227,-0.8739583205775229,-1.4192458357271653,False,4.8922182315247165,4.327476211623177
197,3,17,461,-3.6075650052089974,-1.3664053492800161,-1.1260416370574164,-1.246623901588619,False,4.334642465786865,4.698250613286695
198,3,17,708,-6.241360752261372,-0.614087209386623,-0.3737234971640232,-0.2677906179703332,True,6.2802063030265876,7.712052154698239
199,3,17,252,4.423642019451919,0.7151391122154491,0.9555028244380489,1.2552739091814868,False,13.035075466142906,18.55074314236978
200,3,17,177,-2.683855459221736,0.6644399121159545,0.9048036243385543,0.9472329438941898,False,12.656837921524929,15.360610725720857
201,3,17,893,2.517975785674108,0.9034813795012063,1.143845091723806,1.0339153479337129,False,14.577159193130138,16.18934101295624
202,3,17,510,-4.992579118634544,-0.8707917979240463,-0.6304280857014465,-1.5490223242401866,False,5.515643220877798,4.071474883050847
203,4,18,940,-6.072365329707935,-1.099044532575397,-1.2635359040504366,-1.0219050606034994,False,6.271351757825047,6.668603628823555
204,4,18,451,-5.716685711282376,-0.271360731408678,-0.4358521028837175,-0.3894046949758219,False,9.849482792659815,9.42224713169747
205,4,18,775,1.7734743456159987,0.43171104590634246,0.26721967443130296,0.24746369261183251,False,14.933341339135373,13.670911823939011
206,4,18,992,-1.1628692198532837,-0.2827787815609351,-0.4472701530359746,-0.19032553225500676,False,9.785384835558348,10.557069028210007
207,4,18,112,0.21272540958720831,0.42169353705682194,0.25720216558178244,0.4446390558623998,False,14.841222198777999,15.421641175074498
208,4,18,446,2.505493245785604,1.0379232526686692,0.8734318811936297,1.1919684933350032,False,21.936869306963317,24.93196352165947
209,4,18,916,-4.1590856187164285,-0.4534568527050902,-0.6179482241801297,-0.6937623067482879,False,8.888272290290155,7.955732205552654
210,4,18,566,2.462486770534373,1.248021726248394,1.0835303547733544,1.737545970608922,False,25.212353982447965,36.254388431780306
211,4,18,99,2.2562869917492363,0.0613705287436979,-0.1031208427313416,0.31001021596421735,False,11.950543139605458,14.203193884167183
212,4,18,535,0.8900415456999757,0.62391156360055,0.4594201921255105,0.05018414561621337,False,16.8245163928972,12.1484490677568
213,4,18,191,5.23086803156679,0.28637284839182303,0.12188147691678353,-0.0425283511802349,False,13.668260320644459,11.502584835872524
214,4,18,1,-6.78710823261554,-0.030467146665724414,-0.19495851814076393,0.14018505240703638,True,11.322253024952147,12.817013372195095
215,4,19,444,-5.4698357967059135,0.0032844628833409335,0.1661319666740721,0.12489566748569662,False,12.704265210115748,11.992405961127751
216,4,19,143,-4.189048829982633,0.07627818876742787,0.23912569255815902,0.6527351234043564,False,13.266215637198396,16.456932371792025
217,4,19,912,-8.00974293263582,0.4952949884463326,0.6581424922370638,1.2298049315584119,False,17.120115155088854,23.7420965371049
218,4,19,146,-1.1164950707004935,-0.016127407738694942,0.1467200960520362,-0.07061377425209225,False,12.559075976161619,10.7117292110835
