,Unnamed: 0,day,contest_id,contestant_id,performance,true_ability,true_relative_ability,market_relative_ability,won,true_dividend,market_dividend,relative_performance_std,implied_relative_ability,implied_relative_ability_std
10,10,0,1,498,2.006102990378661,-0.5507937522829272,-0.9308076114756212,-0.342541983615627,False,6.884278672382021,8.88906669479363,3.531564139086264,-0.4617515367574411,1.1553327714886257
11,11,0,1,228,2.8996872223191485,-0.0438664833804732,-0.4238803425731673,0.6487777374275121,False,9.062897858889722,15.86911773990717,3.531564139086264,0.4581887781493636,1.1553327714886257
12,12,0,1,771,1.4814659567972968,0.6012504005258238,0.2212365413331296,-0.629961126454544,False,13.14527737121828,7.597669064438364,3.531564139086264,-0.7290053488325039,1.1553327714886257
13,13,0,1,779,-3.188218485590281,-0.6396524468332466,-1.0196663060259408,-0.5071978228631324,False,6.57068444915931,8.121351719230383,3.531564139086264,-0.6148378575886615,1.1553327714886257
14,14,0,1,684,0.0924608364865345,-0.6909338975610909,-1.070947756753785,-1.4495732415533626,False,6.3969835793616605,4.980262586650055,3.531564139086264,-1.4894609247325845,1.1553327714886257
15,15,0,1,19,1.4387646527679268,-0.3238669164605671,-0.7038807756532612,-0.4127243637164293,False,7.773222650532734,8.552307785163233,3.531564139086264,-0.5268452568899185,1.1553327714886257
16,16,0,1,58,7.334015251790177,3.118752199233164,2.7387383400404697,3.3462944257194835,False,72.8341255050611,107.08634291766604,3.531564139086264,2.96292619949543,1.1553327714886257
17,17,0,2,501,-1.4190500235017502,-1.5248383058193062,-0.9294655351917166,-0.5680073874866125,False,9.772688646213728,11.934756152489562,3.4753574124417868,-0.5629484170470253,0.6268493676734649
18,18,0,2,262,-5.238704034219944,-1.548147851271739,-0.9527750806441494,-1.1695673372810849,False,9.642594679963754,8.441735097281548,3.4753574124417868,-1.1211100095079287,0.6268493676734649
19,19,0,2,584,0.9574304354845018,-0.7749453507173486,-0.1795725800897589,0.315549897327968,False,15.295148433699296,20.71015499194108,3.4753574124417868,0.25743779984181797,0.6268493676734649
20,20,0,2,478,-9.991337367917808,-1.5100512147390808,-0.9146784441114912,-1.472934767308134,True,9.857053057467931,7.149013919363567,3.4753574124417868,-1.4033120161963197,0.6268493676734649
21,21,0,2,175,-5.832439138732009,-0.8462755178170951,-0.2509027471895054,0.2741706036923069,False,14.632145616999171,20.1566010837565,3.4753574124417868,0.21882061736415795,0.6268493676734649
22,22,0,2,240,-1.7039509266525994,-0.2807007824199371,0.3146719882076525,0.4532494026641447,False,20.970318864249,22.670034396312435,3.4753574124417868,0.38516517275689616,0.6268493676734649
23,23,0,2,715,-5.216026098158775,0.5573498329685266,1.1527226035961162,1.0569037804446018,False,37.21995670961324,34.26690394530105,3.4753574124417868,0.9447709048639354,0.6268493676734649
24,24,0,2,98,1.552988025172855,-0.7322263833465462,-0.1368536127189565,-0.62373679473833,False,15.705915763577716,11.547500027025096,3.4753574124417868,-0.6145523999302203,0.6268493676734649
25,25,0,2,210,-5.7049426903366,-0.6953823887109101,-0.1000096180833204,-0.0244690636453732,False,16.078332481488278,16.648126544561965,3.4753574124417868,-0.05794018165703203,0.6268493676734649
26,26,0,2,911,-4.562798175969133,-0.4513761737296874,0.1439965968979022,0.7156623118555624,False,18.76629421609858,27.049611007093628,3.4753574124417868,0.6292238159840513,0.6268493676734649
27,27,0,2,386,-5.491469641113534,-0.5757431378772703,0.0196296327503193,-0.3692773165765515,False,17.33473225741856,13.448843333291292,3.4753574124417868,-0.37839908062656363,0.6268493676734649
28,28,0,2,786,-0.1452721108939476,0.6580388682730273,1.253411638900617,0.555408014438227,False,40.01389339128834,24.267599247420694,3.4753574124417868,0.47943824418198844,0.6268493676734649
29,29,0,2,105,-5.816299840804,-0.114628538043305,0.4807442325842845,0.3508257812190164,False,23.40218850275552,21.18943182439896,3.4753574124417868,0.29031281884053595,0.6268493676734649
30,30,0,2,895,-3.4448783241237177,-1.263750169459085,-0.6683773988314953,0.3346117297612551,False,11.375015182835948,20.966413333369196,3.4753574124417868,0.27520229031724214,0.6268493676734649
31,31,0,2,970,-1.736890174616128,-0.0476889228684483,0.5476838477591413,0.20170691875811,False,24.47004373260489,19.237764461903605,3.4753574124417868,0.15226901931999093,0.6268493676734649
32,32,0,2,883,-5.451217841495637,-0.3755982944632286,0.219774476164361,0.5826574326997641,False,19.710992417434724,24.720309275266622,3.4753574124417868,0.5056214214944732,0.6268493676734649
33,33,0,3,267,-1.4439730983487906,-1.2751883743140098,-1.3238715471716245,-1.190836349945819,True,6.221889140532686,6.310579710525836,3.4009735848561626,-1.2233753528234965,1.0835497846974824
34,34,0,3,288,6.681650875322552,-0.6729220100585691,-0.7216051829161835,-0.376636793787707,False,8.586035508997762,9.811285054380082,3.4009735848561626,-0.4669455184143652,1.0835497846974824
35,35,0,3,39,5.170074148550139,-1.0998747229117525,-1.1485578957693667,-1.4463001410501068,False,6.818365675906272,5.535973662534941,3.4009735848561626,-1.4608416643042599,1.0835497846974824
36,36,0,3,741,3.7922936980116577,-0.6698714555902288,-0.7185546284478431,-0.1978332863861357,False,8.600703217539927,10.868822752777074,3.4009735848561626,-0.30099436748764447,1.0835497846974824
37,37,0,3,372,6.418461155351224,0.3966237258643042,0.3479405530066898,0.6583902128191418,False,16.041174235585164,18.21560897001941,3.4009735848561626,0.49378874166698133,1.0835497846974824
38,38,0,3,870,2.147964900406462,2.131512680783322,2.0828295079257075,2.217855322614848,False,51.88410975271461,52.93819154954055,3.4009735848561626,1.9411897872025785,1.0835497846974824
39,39,0,3,125,4.070490555254751,0.4103188625065752,0.3616356896489607,0.2181345136784854,False,16.177918196714156,13.887170815442127,3.4009735848561626,0.08477378420028488,1.0835497846974824
40,40,0,3,947,-1.3536941197667005,0.0365771182659224,-0.012106054591692,-0.0635151468397845,False,12.897288977670687,11.747341324084111,3.4009735848561626,-0.17690659714262227,1.0835497846974824
41,41,0,3,32,7.086928492864551,1.4473533825062548,1.3986702096486403,1.6343186798566969,False,31.866211336816622,34.81197745699976,3.4009735848561626,1.3996806223260634,1.0835497846974824
42,42,0,3,278,2.8149126925541577,-1.3948836080747558,-1.4435667809323702,-1.331828347371136,False,5.8499438858667006,5.867692709670525,3.4009735848561626,-1.354264832347712,1.0835497846974824
43,43,0,3,188,0.813692127545159,1.2258693024566956,1.177186129599081,1.2723547637169723,False,27.39615083796504,27.17285910378189,3.4009735848561626,1.063895397124192,1.0835497846974824
44,44,0,4,658,1.0277500672305544,0.2379016742232118,0.390225894298434,0.3068420070459173,False,19.24318551216527,21.487915192902584,3.3705269240418727,0.46899542714843906,1.0734771755940582
45,45,0,4,85,-5.448567599342325,0.6248126428174702,0.7771368628926923,0.1346906382985462,False,24.776127151337008,19.221303701774325,3.3705269240418727,0.30794383405398223,1.0734771755940582
46,46,0,4,145,-4.063509427450838,-0.2865000383474536,-0.1341758182722313,-1.0344704264692353,False,13.87597317860796,9.506884600750835,3.3705269240418727,-0.7768217419603372,1.0734771755940582
47,47,0,4,489,-1.4109885217256934,0.7769983808655698,0.929322600940792,1.3527422633959636,False,27.442904950175127,44.11467529641784,3.3705269240418727,1.4395919154976782,1.0734771755940582
48,48,0,4,38,-2.2724578342722177,0.7155123321516612,0.8678365522268834,0.1765585487099327,False,26.32621205833197,19.746040061224612,3.3705269240418727,0.3477003213001132,1.0734771755940582
49,49,0,4,301,-7.458713816258506,-1.5245570812107871,-1.372232861135565,-1.1848986291138397,True,6.871070139018924,8.738642769165422,3.3705269240418727,-0.9160519798696802,1.0734771755940582
50,50,0,4,391,-4.845608274563389,-1.8757373263036268,-1.7234131062284046,-1.8195081791103889,False,5.722435196051971,6.211074508754448,3.3705269240418727,-1.505287193569196,1.0734771755940582
51,51,0,4,142,-6.595195276223596,0.667035544917763,0.8193597649929851,0.1821544835212516,False,25.48628697363696,19.81835320485156,3.3705269240418727,0.3530374941476975,1.0734771755940582
52,52,0,4,75,1.261466892208918,1.6428371053895348,1.795161325464757,2.4018409764591784,False,50.68819574842223,98.44320149959822,3.3705269240418727,2.4136873963775938,1.0734771755940582
53,53,0,4,237,-0.346236307036212,-0.7916889972405327,-0.6393647771653105,-0.0974723004275505,False,10.2990785984818,16.602348813445776,3.3705269240418727,0.09334301052442744,1.0734771755940582
54,54,0,4,535,-2.329116904540629,-1.202747519813417,-1.0504232997381948,-1.721541194604668,False,8.175070835593004,6.537221530539823,3.3705269240418727,-1.4144076245124435,1.0734771755940582
55,55,0,4,426,1.3116051464492633,-0.3629781123330075,-0.2106538922577853,-0.10988915597229,False,13.252565093459804,16.472393311461257,3.3705269240418727,0.08134871708265573,1.0734771755940582
56,56,0,4,889,-1.2917780523147306,-0.6011034660942748,-0.4487792460190526,-1.1596441597393672,False,11.503072939521992,8.861231782677649,3.3705269240418727,-0.8930795762209298,1.0734771755940582
57,57,1,5,386,3.10843988934144,0.5180393735438552,0.5266599994875413,1.2947766041547777,False,19.71625607848458,35.29048982492468,3.335282737236716,1.2020059810861956,0.9201703390805052
58,58,1,5,715,-4.385635628511102,0.8209113099925661,0.8295319359362522,1.0031734605514635,True,24.038607875084047,28.836008088683805,3.335282737236716,0.9315890859299695,0.9201703390805052
59,59,1,5,895,-0.9059053934373325,0.4705503302988094,0.4791709562424955,-0.1328069757400291,False,19.124573889006943,13.87466959252368,3.335282737236716,-0.12360913353159945,0.9201703390805052
60,60,1,5,603,7.537426851304012,0.3732114328118722,0.3818320587555583,0.004556364259654,False,17.97391960159313,15.092494971635237,3.335282737236716,0.004075622504792232,0.9201703390805052
61,61,1,5,374,2.2165745716757432,0.0996471034490845,0.1082677293927706,0.2362904321333914,False,15.149073589398196,17.429271471683613,3.335282737236716,0.21923043989635088,0.9201703390805052
62,62,1,5,526,-1.0569833827576431,0.3250291063621893,0.3336497323058754,0.5628225877714045,False,17.43198339815445,21.48705333444157,3.335282737236716,0.5225302359607011,0.9201703390805052
63,63,1,5,468,0.043080497911581,-1.434473285655983,-1.425852659712297,-1.7986206896247294,False,6.331407212605106,5.504129278903223,3.335282737236716,-1.6694400478820188,0.9201703390805052
64,64,1,5,884,1.295029665427541,-0.8671607129542879,-0.8585400870106018,-0.9182252161405112,False,8.596838846030357,8.789223984718067,3.335282737236716,-0.8522642766403078,0.9201703390805052
65,65,1,5,315,0.9956624637571624,0.5696405627448017,0.5782611886884877,0.5247041963970721,False,20.385350361363447,20.962491107891697,3.335282737236716,0.4864916420373206,0.9201703390805052
66,66,1,5,644,2.312653648934846,0.7504762131754602,0.7590968391191463,1.6710699433073497,False,22.94117490486622,46.19991832050265,3.335282737236716,1.5507404979595936,0.9201703390805052
67,67,1,5,766,-2.197347923243373,0.126394963339237,0.1350155892829231,-0.2076704629108401,False,15.39760621989126,13.26459460603936,3.335282737236716,-0.19250819890624524,0.9201703390805052
68,68,1,5,531,-0.4962844254222889,-1.2633085467490608,-1.2546879208053747,-1.0632607037664852,False,6.929577332300377,8.11098172139062,3.335282737236716,-0.9869956437907685,0.9201703390805052
69,69,1,5,836,-1.524906725673183,-0.6010259876264634,-0.5924053616827774,-1.1762542503427265,False,9.99124098758576,7.626692669692607,3.335282737236716,-1.091846204623984,0.9201703390805052
70,70,1,6,810,0.8819515729352643,-0.4979546761826409,-0.8315797047629618,-0.8477898077325755,False,7.338795181966351,7.172831827173857,4.079988061133145,-0.9100361675997553,0.8820437687973588
71,71,1,6,782,4.329899255077869,0.1470386906620402,-0.1865863379182807,0.1752224571685425,False,10.505657894321851,12.767456429130409,4.079988061133145,0.03953876619522243,0.8820437687973588
72,72,1,6,311,-1.1917708777909897,-0.2856854505663418,-0.6193104791466628,-0.1389100114423744,False,8.236270983139345,10.623773697719848,4.079988061133145,-0.2513050582597668,0.8820437687973588
73,73,1,6,510,3.552973430283826,1.0420938366911012,0.7084688081107803,-0.1113708221157352,False,18.031426505452743,10.79565999786161,4.079988061133145,-0.22564677967747448,0.8820437687973588
74,74,1,6,360,-5.577095226503762,1.0242328478497478,0.6906078192694268,1.1955530103187355,False,17.82883581714201,24.22742496983393,4.079988061133145,0.9872320221274843,0.8820437687973588
75,75,1,6,776,1.1284146999545095,1.120612173189627,0.7869871446093061,1.2179906338239057,False,18.9519254927812,24.585382786250065,4.079988061133145,1.0083360348581387,0.8820437687973588
76,76,1,6,756,-6.043213881262241,-0.6719446922774288,-1.00556972085775,-0.4110419419644684,True,6.691140533591409,9.106352030096286,4.079988061133145,-0.503698722318571,0.8820437687973588
77,77,1,6,92,-5.901189628635583,-0.2464572400173333,-0.5800822685976542,-1.4973736721443682,False,8.416064830293358,5.133471094468676,4.079988061133145,-1.512381496016199,0.8820437687973588
78,78,1,6,451,-0.0899444493591652,1.0840883716635614,0.7504633430832405,1.4907182913896817,False,18.51232410160993,29.536362262349428,4.079988061133145,1.2619600568854898,0.8820437687973588
79,79,1,6,974,-1.4918571583131113,0.0887580480084614,-0.2448669805718595,-0.7385700927255383,False,10.15848824877141,7.605833187655307,4.079988061133145,-0.8082987314047132,0.8820437687973588
80,80,1,6,989,-2.952192078181575,0.8650934053627363,0.5314683767824153,1.11635282651415,False,16.135193225532742,22.99195684533988,4.079988061133145,0.9143000752101446,0.8820437687973588
81,81,1,7,173,-1.367853865255208,0.5463567933708711,0.9155804446916278,0.1899588028726025,False,23.679401865340832,13.802858860756766,3.1201755097164883,0.039123964760632665,0.8849501590120488
82,82,1,7,407,-5.146227639844323,-0.0277568071822223,0.3414668441385344,0.6104101161404538,False,16.37382215076472,17.90409883242749,3.1201755097164883,0.4294504127527374,0.8849501590120488
83,83,1,7,479,-0.2464477479873292,-0.3935378411023463,-0.0243141897815895,-0.1193542511113913,False,13.094308179264054,11.480399940616142,3.1201755097164883,-0.24779712848133198,0.8849501590120488
84,84,1,7,917,1.1667649346386169,1.6243559197287396,1.9935795710494963,2.6515611687978247,False,50.34630377228979,75.26122669899084,3.1201755097164883,2.3241755244895717,0.8849501590120488
85,85,1,7,88,-6.431723868232724,-0.5873098253746245,-0.2180861740538677,0.1061570306699699,False,11.672537072887016,13.123950367038542,3.1201755097164883,-0.03854100725702537,0.8849501590120488
86,86,1,7,20,-0.728666523671009,0.1957342943402238,0.5649579456609806,0.092658571008609,False,18.851977963977014,13.017975515218655,3.1201755097164883,-0.051395127637491426,0.8849501590120488
87,87,1,7,718,-3.430545541604981,-0.8477483647074908,-0.4785247133867341,-0.7042736552457187,False,10.037688606851352,8.237801914259723,3.1201755097164883,-0.7908554336139273,0.8849501590120488
88,88,1,7,126,-0.2940175467347499,-0.3383482702759178,0.0308753810448389,-0.4339540694969839,False,13.535589354650838,9.577178522413533,3.1201755097164883,-0.5405911435299287,0.8849501590120488
89,89,1,7,236,0.0835088702965669,-0.5547780824246318,-0.185554431103875,1.0175728240635118,False,11.898561594408598,23.29017549873408,3.1201755097164883,0.8077357212737806,0.8849501590120488
90,90,1,7,800,-3.931378750896928,-1.1246528603805268,-0.7554292090597701,-0.1775490782167543,False,8.588118957249257,11.096690232151785,3.1201755097164883,-0.3025204071191155,0.8849501590120488
91,91,1,7,86,-0.54177757876357,-0.9641875048837906,-0.5949638535630338,-0.0668041103100317,False,9.39704915005148,11.83911854667597,3.1201755097164883,-0.19947671052722396,0.8849501590120488
92,92,1,7,845,-7.071165299706589,-1.9588112669573647,-1.589587615636608,-1.3921307654183264,True,5.51820927965125,5.71976933852228,3.1201755097164883,-1.4293086651106788,0.8849501590120488
93,93,1,8,102,1.782982523370047,-0.5235675565672524,-0.0711045143119307,-0.1483891989562147,False,9.030402961499457,11.234150974359409,4.0657580695602435,0.23693860145311044,0.6928286188217115
94,94,1,8,118,-2.048787278931589,-0.2707048635936931,0.1817581786616284,-0.5945222598986873,True,10.414167117959686,8.734479999512082,4.0657580695602435,-0.17623422275835837,0.6928286188217115
95,95,1,8,17,-2.027977588677646,-0.8030279338625514,-0.3505648916072298,-0.4746665546997447,False,7.747890035673639,9.333741724525636,4.0657580695602435,-0.06522757764693736,0.6928286188217115
96,96,1,8,223,6.636263528953412,0.4522371901535803,0.904700232408902,0.7820589890090703,False,15.994468733673568,19.764016934331423,4.0657580695602435,1.1015869931452515,0.6928286188217115
97,97,1,8,858,1.168999432312765,-0.0986260987902272,0.3538369434650944,-0.1231682299593469,False,11.49828647630556,11.400451487085247,4.0657580695602435,0.26095914140412624,0.6928286188217115
98,98,1,8,698,0.8259600644064742,-0.2827864899192756,0.169676552336046,-0.4815993794926719,False,10.341753997323083,9.298139303266794,4.0657580695602435,-0.07158611333613041,0.6928286188217115
99,99,1,8,465,4.715675032469498,-0.1422508693457242,0.3102121729095973,-0.0555465918640202,False,11.21335521990819,11.856647832620816,4.0657580695602435,0.32339287611824036,0.6928286188217115
100,100,1,8,255,7.651744686092307,-0.6565033949104813,-0.2040403526551596,-0.3256043855485611,False,8.392969320781077,10.150754960267683,4.0657580695602435,0.0730297637337225,0.6928286188217115
101,101,1,8,750,-1.432930424292452,-1.74693736346227,-1.2944743212069485,-2.2169316704677446,False,4.771845011894836,3.837899825247941,4.0657580695602435,-1.6828594621130248,0.6928286188217115
102,102,2,9,105,-0.9686802118793552,0.9437799227155916,1.2766701912454437,1.733993341316444,False,20.057520304264607,28.41579467660097,2.747363317976637,1.5247355743439313,1.4127695045787205
103,103,2,9,617,1.348959604779015,1.7077849734999793,2.040675242029831,2.7581454427840946,False,33.15639680341605,58.21460443911853,2.747363317976637,2.4752879775666714,1.4127695045787205
104,104,2,9,817,-4.106242613006129,-0.252018404991526,0.0808718635383258,-1.450221815325093,True,9.836575917995294,4.648345792204778,2.747363317976637,-1.431286061859071,1.4127695045787205
105,105,2,9,800,2.534375141367521,-0.9015468638703804,-0.5686565953405287,0.2191901311379482,False,6.919883490049651,11.155067885869617,2.747363317976637,0.11851954463973063,1.4127695045787205
106,106,2,9,150,0.5468370636909602,-2.504597913978099,-2.171707645448247,-2.322879309972552,False,3.197101082400592,3.114531837486905,2.747363317976637,-2.241403221636524,1.4127695045787205
107,107,2,9,110,-3.3343981875748687,-0.6796396469897541,-0.3467493784599022,-0.0255044012298306,False,7.782089890864905,9.717105535650072,2.747363317976637,-0.10886237811837103,1.4127695045787205
108,108,2,9,681,0.1184596302670469,-0.6537359140034916,-0.3208456454736397,-0.5470551272168036,False,7.891699380479251,7.324077118783688,2.747363317976637,-0.5929509770119545,1.4127695045787205
109,109,2,9,750,2.508803561299554,-0.323148300621135,0.0097419679087168,0.3678413793962414,False,9.454735316793544,12.149968711686366,2.747363317976637,0.2559595420755873,1.4127695045787205
110,110,2,10,632,-1.7477522083640595,0.9019528573724566,0.9155049954400132,0.7429281079995232,False,27.640699034386525,25.72450817117853,3.112688840020324,0.7517860187520943,0.9681630877993201
111,111,2,10,694,3.5291126751722937,-1.1644632630456848,-1.1509111249781283,-1.5432249143264405,False,7.839069244792723,6.590232004743117,3.112688840020324,-1.3706310410636302,0.9681630877993201
112,112,2,10,907,4.733994860046586,0.0176440161905434,0.0311961542580998,0.4878350014803928,False,15.582123197417443,21.7358093616398,3.112688840020324,0.5153093135873799,0.9681630877993201
113,113,2,10,593,-3.132054535295401,0.1479929719153949,0.1615451099829514,-0.0071505203321111,True,16.898944899612303,15.86529203075591,3.112688840020324,0.055826504699310484,0.9681630877993201
114,114,2,10,828,5.6382951590760655,0.3437333124324935,0.35728545050005,0.0430986088658709,False,19.129443844875887,16.363838953304732,3.112688840020324,0.1012216332266574,0.9681630877993201
115,115,2,10,893,2.645059052929078,1.8309525087221168,1.844504646789673,1.4467843092384185,False,53.51272916751815,41.95583186398147,3.112688840020324,1.404220072661086,0.9681630877993201
116,116,2,10,120,-0.3217244429183674,2.2105270566895734,2.2240791947571297,1.84761652774308,False,71.40400805118256,56.327619549822536,3.112688840020324,1.7768980424773357,0.9681630877993201
117,117,2,10,526,-1.8895412144622448,-0.4454824640976705,-0.431930326030114,-0.1990478070242018,False,11.782583797854354,14.104321757829371,3.112688840020324,-0.1228791322448099,0.9681630877993201
118,118,2,10,700,0.4456605413229193,-0.5531211350344957,-0.5395689969669392,-0.3439577174212491,False,11.062706381707946,12.920154918091647,3.112688840020324,-0.25791023424671405,0.9681630877993201
119,119,2,10,419,1.4284276111869922,-1.7395585111500005,-1.7260063730824438,-2.1468132582614383,False,5.784441921260228,4.846202330042812,3.112688840020324,-1.9311179798765539,0.9681630877993201
120,120,2,10,436,0.2253099818996151,-0.7325455271695702,-0.7189933891020137,-0.5936038586864428,False,9.97668887962758,11.153040939639476,3.112688840020324,-0.4893502686595954,0.9681630877993201
121,121,2,10,556,-2.0943254761623096,-0.0682890769573841,-0.0547369388898276,0.0316565358558259,False,14.778450313086104,16.248442429938006,3.112688840020324,0.09096198974383406,0.9681630877993201
122,122,2,10,25,2.02445179206923,-0.9255205407460072,-0.9119684026784506,-0.6316139931934992,False,8.946375377388419,10.906967040084604,3.112688840020324,-0.5243349190563934,0.9681630877993201
123,123,2,11,635,-1.30154203868574,0.2500022582504528,-0.3380520071115948,-0.6061158267162285,False,10.633953454857776,8.756687513144763,2.544061531353704,-0.659908101278445,0.7726384040087033
124,124,2,11,957,-5.277694312503951,-0.3076219516151757,-0.8956762169772234,-1.0428209431884137,True,7.778567889225499,6.903856271520486,2.544061531353704,-1.065886417730444,0.7726384040087033
125,125,2,11,141,0.4930238490718741,0.803586841281849,0.2155325759198013,0.3975691042737336,False,14.788387877864476,15.7945839768648,2.544061531353704,0.27209832540395995,0.7726384040087033
126,126,2,11,725,-2.518188335197853,1.1761964478103704,0.5881421824483227,0.8414501553899498,False,18.66943008538116,20.92100663501128,2.544061531353704,0.6829379201866235,0.7726384040087033
127,127,2,11,155,3.445628202163559,2.683268706286033,2.0952144409239857,1.8712312526154224,False,52.81692869334478,42.34195416241037,2.544061531353704,1.639381528843444,0.7726384040087033
128,128,2,11,259,-1.4490767642818403,0.4695889351689646,-0.118465330193083,0.1096898473551205,False,12.092767555677884,13.249054761559398,2.544061531353704,0.004557944915843152,0.7726384040087033
129,129,2,11,74,-1.0109098419946656,0.6087350885607798,0.0206808231987322,0.745037613016645,False,13.138508910680224,19.658313281158215,2.544061531353704,0.5940299223805758,0.7726384040087033
130,130,2,11,630,-2.592499177414473,1.1303200697984856,0.542265804436438,0.6188105180995112,False,18.12826336469952,18.139826754376006,2.544061531353704,0.47709072665250984,0.7726384040087033
131,131,2,11,851,1.696499949111864,0.1064201735680054,-0.4816340917940422,-0.462840007353973,False,9.794298242121808,9.487496654280127,2.544061531353704,-0.5274554759624906,0.7726384040087033
132,132,2,11,909,-1.8454818257110976,0.1337499987268668,-0.4543042666351807,0.0617621700586555,False,9.946797729692555,12.871037932716831,2.544061531353704,-0.040803565786383514,0.7726384040087033
133,133,2,11,366,-0.5186876100728983,-0.3688353975953434,-0.9568896629573912,-1.2042268230665547,False,7.522559837198553,6.342693236669112,2.544061531353704,-1.21570795121045,0.7726384040087033
134,134,2,11,165,0.6153995809562911,0.3712400141032822,-0.2168142512587654,-0.0670919406674999,False,11.41267707300861,11.92338013070482,2.544061531353704,-0.16033485641474335,0.7726384040087033
135,135,2,12,127,0.2433416282734768,-1.1730245541801816,-1.3374637129997091,-1.4991306479951356,False,7.209826948366991,6.675267119238798,2.9434206369892326,-1.424569441985269,0.6320960427813819
136,136,2,12,599,4.23358959571343,-0.3811883236342347,-0.5456274824537626,-0.2788415915303704,False,11.26507907095959,13.339429988813738,2.9434206369892326,-0.29152894501549653,0.6320960427813819
137,137,2,12,203,3.5795350856995407,-0.1333331696800208,-0.2977723284995486,0.653956900516842,False,13.06292741678146,24.15581182670497,2.9434206369892326,0.5738189796890132,0.6320960427813819
138,138,2,12,571,5.650633353423686,0.59272394979832,0.4282847909787922,-0.4386655217386698,False,20.60502030751851,12.11744598773245,2.9434206369892326,-0.44036012360625093,0.6320960427813819
139,139,2,12,826,4.854756731583055,-0.161063194110044,-0.3255023529295718,-0.4949088376739495,False,12.842998737639869,11.72280532820337,2.9434206369892326,-0.4921471076665291,0.6320960427813819
140,140,2,12,767,1.1045035935018346,0.5206718855587378,0.3562327267392099,0.564881527630619,False,19.66049656058578,22.766345585315364,2.9434206369892326,0.49106545931866136,0.6320960427813819
141,141,2,12,547,0.6390729634822537,-0.0400016255496789,-0.2044407843692067,0.1308869835624233,False,13.824058884423284,17.18979302895101,2.9434206369892326,0.08858280854747616,0.6320960427813819
142,142,2,12,758,3.583964610218527,0.0558608025753739,-0.1085783562441538,-0.93320093965641,False,14.660366438550133,9.0971763958143,2.9434206369892326,-0.8992721419824108,0.6320960427813819
143,143,2,12,928,8.691432040627973,0.5376007264921612,0.3731615676726333,0.3946624619734002,False,19.879150458930727,20.3656705657136,2.9434206369892326,0.3337068772942066,0.6320960427813819
144,144,2,12,811,2.010469911803318,0.3425793772695399,0.1781402184500121,-0.0986938877485372,False,17.53985160591362,14.896588185767342,2.9434206369892326,-0.12453232168554203,0.6320960427813819
145,145,2,12,521,5.0513644141413785,0.9519702209675996,0.7875310621480718,1.0841501751035014,False,26.171091135462497,32.42526592029415,2.9434206369892326,0.9736517561903509,0.6320960427813819
146,146,2,12,601,-0.8385025131400419,-0.1165171823944719,-0.2809563412139997,-0.059848734503477,True,13.19381194481765,15.253482411688676,2.9434206369892326,-0.08871956517593726,0.6320960427813819
147,147,2,12,220,1.784581106973992,0.2852558080380887,0.1208166492185608,0.3630706585685987,False,16.914436429010482,19.945563204452,2.9434206369892326,0.3042566623754615,0.6320960427813819
148,148,2,12,394,-0.2553449230078797,0.4227760367712725,0.2583368779517447,1.044809994095897,False,18.45879747427271,31.539898826425134,2.9434206369892326,0.9364028127976614,0.6320960427813819
149,149,2,12,32,2.5832777653034844,0.7622766243704554,0.5978374655509275,0.0990038991088788,False,23.04662794523302,16.852713998348186,2.9434206369892326,0.0596442909046045,0.6320960427813819
